date,keyword,cpc,generated_text
2022-05-18,records,6.01,"""game"""
2022-05-18,heritage,2.46,"""cooking"""
2022-05-18,tour,7.81,"""travel"""
2022-05-18,restaurant,9.88,"""cooking"""
2022-05-19,martian,8.86,"""cooking"""
2022-05-19,milky way,6.57,"""cooking"""
2022-05-19,travel blog,3.69,"""travel"""
2022-05-19,historical,3.59,"""game"""
2022-05-19,gluten-free,7.86,"""cooking"""
2022-05-20,mentorship,9.9,"""education"""
2022-05-20,achievement,0.44,"""sport"""
2022-05-20,photography,9.51,"""fashion"""
2022-05-20,eco-tourism,7.62,"""travel"""
2022-05-21,teaching,0.6,"""education"""
2022-05-21,cosmos,5.15,"""space"""
2022-05-21,swimming,3.54,"""sport"""
2022-05-21,football,0.68,"""sport"""
2022-05-21,heritage,5.8,"""cooking"""
2022-05-21,dessert,4.58,"""cooking"""
2022-05-22,seminar,7.32,"""education"""
2022-05-22,galaxy,5.71,"""game"""
2022-05-22,black hole,0.86,"""game"""
2022-05-22,historical,5.35,"""game"""
2022-05-22,city tour,0.77,"""travel"""
2022-05-22,meal,3.44,"""cooking"""
2022-05-22,bistro,8.04,"""cooking"""
2022-05-23,rover,6.06,"""space"""
2022-05-23,skateboarding,5.9,"""sport"""
2022-05-23,landmark,8.83,"""travel"""
2022-05-23,chef,0.12,"""cooking"""
2022-05-24,astrophysics,5.47,"""space"""
2022-05-24,international,0.85,"""travel"""
2022-05-25,drills,0.97,"""sport"""
2022-05-25,budget,2.7,"""fashion"""
2022-05-26,literacy,4.9,"""education"""
2022-05-26,cosmology,3.31,"""space"""
2022-05-26,NASA,2.18,"""sport"""
2022-05-27,exams,1.29,"""education"""
2022-05-27,fanbase,8.12,"""game"""
2022-05-27,match,6.31,"""sport"""
2022-05-27,vegetarian,5.92,"""cooking"""
2022-05-27,preparation,2.62,"""cooking"""
2022-05-28,cosmology,8.65,"""space"""
2022-05-28,satellite,0.54,"""sport"""
2022-05-28,tournament,3.34,"""sport"""
2022-05-28,rivalry,7.44,"""sport"""
2022-05-28,transport,7.01,"""sport"""
2022-05-28,meal,9.3,"""cooking"""
2022-05-29,college,6.0,"""education"""
2022-05-29,orbiting,6.84,"""space"""
2022-05-29,ionosphere,4.58,"""space"""
2022-05-29,skateboarding,1.79,"""sport"""
2022-05-29,skiing,9.38,"""sport"""
2022-05-29,fusion,6.91,"""game"""
2022-05-29,meal,8.71,"""cooking"""
2022-05-30,training,0.67,"""education"""
2022-05-30,transport,5.49,"""sport"""
2022-05-30,nature,1.68,"""sport"""
2022-05-31,planet,3.09,"""sport"""
2022-05-31,performance,3.49,"""sport"""
2022-05-31,technique,7.85,"""game"""
2022-05-31,nature,7.43,"""sport"""
2022-05-31,festival,2.31,"""fashion"""
2022-05-31,stir fry,1.18,"""cooking"""
2022-06-01,exoplanet,6.92,"""space"""
2022-06-01,backpacking,2.31,"""travel"""
2022-06-01,cookware,8.78,"""cooking"""
2022-06-02,innovation,1.17,"""game"""
2022-06-02,professor,7.18,"""education"""
2022-06-02,injury,0.79,"""sport"""
2022-06-03,study habits,6.44,"""education"""
2022-06-03,adventure,6.74,"""sport"""
2022-06-03,resort,6.84,"""travel"""
2022-06-03,seafood,2.75,"""cooking"""
2022-06-04,achievement,9.41,"""sport"""
2022-06-04,graduation,6.93,"""education"""
2022-06-04,warmup,7.48,"""game"""
2022-06-04,resort,8.74,"""travel"""
2022-06-04,menu,2.66,"""game"""
2022-06-04,presentation,6.17,"""education"""
2022-06-05,homeschooling,6.57,"""education"""
2022-06-05,black hole,4.12,"""game"""
2022-06-05,wanderlust,6.34,"""fashion"""
2022-06-05,landmark,6.57,"""travel"""
2022-06-06,orbit,4.76,"""space"""
2022-06-06,orbiting,8.56,"""space"""
2022-06-06,marathon,9.79,"""sport"""
2022-06-06,performance,9.82,"""sport"""
2022-06-06,resort,2.69,"""travel"""
2022-06-06,resort,2.88,"""travel"""
2022-06-06,lunch,5.19,"""cooking"""
2022-06-06,gluten-free,3.1,"""cooking"""
2022-06-07,science fair,7.56,"""education"""
2022-06-07,lunar,5.81,"""game"""
2022-06-07,season,4.6,"""sport"""
2022-06-07,injury,2.82,"""sport"""
2022-06-07,tour,2.79,"""travel"""
2022-06-07,city tour,4.41,"""travel"""
2022-06-07,meal prep,4.22,"""cooking"""
2022-06-07,cafe,8.46,"""cooking"""
2022-06-08,cruise,2.9,"""travel"""
2022-06-08,experience,1.21,"""travel"""
2022-06-09,technique,6.28,"""game"""
2022-06-09,skiing,0.41,"""sport"""
2022-06-09,excursion,9.47,"""travel"""
2022-06-09,soup,1.81,"""cooking"""
2022-06-10,teacher,3.71,"""education"""
2022-06-10,cosmos,1.89,"""space"""
2022-06-10,universe,6.29,"""game"""
2022-06-10,wanderlust,0.63,"""fashion"""
2022-06-10,nature,9.29,"""sport"""
2022-06-10,healthy,4.0,"""cooking"""
2022-06-11,international,1.45,"""travel"""
2022-06-12,NASA,1.49,"""sport"""
2022-06-12,expedition,3.48,"""travel"""
2022-06-12,officiating,7.65,"""sport"""
2022-06-12,fitness,7.95,"""sport"""
2022-06-12,getaway,4.96,"""travel"""
2022-06-12,historical,8.99,"""game"""
2022-06-12,cafe,8.7,"""cooking"""
2022-06-12,cuisine,8.79,"""cooking"""
2022-06-13,curriculum,2.03,"""education"""
2022-06-13,lunar,9.68,"""game"""
2022-06-13,rivalry,9.65,"""sport"""
2022-06-13,hockey,6.28,"""sport"""
2022-06-13,nature,3.35,"""sport"""
2022-06-13,baking,0.63,"""cooking"""
2022-06-14,assessment tool,4.07,"""education"""
2022-06-14,league,1.15,"""sport"""
2022-06-14,fanbase,1.05,"""game"""
2022-06-14,cuisine,8.89,"""cooking"""
2022-06-15,learning,0.2,"""education"""
2022-06-15,online learning,6.45,"""education"""
2022-06-15,gymnastics,5.69,"""sport"""
2022-06-15,travel community,8.47,"""travel"""
2022-06-16,rover,4.16,"""space"""
2022-06-16,basketball,2.05,"""sport"""
2022-06-16,agility,1.01,"""sport"""
2022-06-16,tour,9.33,"""travel"""
2022-06-16,festival,7.48,"""fashion"""
2022-06-16,kitchen,6.04,"""cooking"""
2022-06-16,cooking,5.95,"""cooking"""
2022-06-17,lectures,9.8,"""education"""
2022-06-17,rocket,1.98,"""sport"""
2022-06-17,cosmology,1.84,"""space"""
2022-06-17,cruise,6.42,"""travel"""
2022-06-17,sustainable,1.48,"""cooking"""
2022-06-18,season,9.4,"""sport"""
2022-06-18,sports gear,0.56,"""sport"""
2022-06-19,exams,5.28,"""education"""
2022-06-19,transportation,6.63,"""travel"""
2022-06-19,historical,7.86,"""game"""
2022-06-20,extracurricular,5.2,"""sport"""
2022-06-20,assessment tool,0.58,"""education"""
2022-06-20,rover,5.62,"""space"""
2022-06-20,barbecue,0.4,"""cooking"""
2022-06-21,critical thinking,4.3,"""education"""
2022-06-21,classmate,1.16,"""game"""
2022-06-21,basketball,2.18,"""sport"""
2022-06-21,kitchen,7.0,"""cooking"""
2022-06-22,classmate,9.9,"""game"""
2022-06-22,space station,8.28,"""space"""
2022-06-22,agility,6.0,"""sport"""
2022-06-22,skateboarding,5.46,"""sport"""
2022-06-22,experience,5.76,"""travel"""
2022-06-23,evaluation,4.19,"""education"""
2022-06-23,student,5.13,"""education"""
2022-06-23,resort,5.24,"""travel"""
2022-06-23,seafood,4.04,"""cooking"""
2022-06-24,e-learning,6.19,"""education"""
2022-06-24,exoplanet,5.52,"""space"""
2022-06-24,wrestling,9.88,"""sport"""
2022-06-24,boxing,3.04,"""sport"""
2022-06-24,preparation,9.06,"""cooking"""
2022-06-24,salad,6.56,"""cooking"""
2022-06-25,extraterrestrial,5.79,"""space"""
2022-06-25,satellite,3.59,"""sport"""
2022-06-25,esports,1.77,"""sport"""
2022-06-25,skiing,8.04,"""sport"""
2022-06-25,dinner,9.41,"""cooking"""
2022-06-26,satellite,7.44,"""sport"""
2022-06-26,competition,3.57,"""sport"""
2022-06-26,picturesque,6.24,"""fashion"""
2022-06-26,culinary,9.13,"""cooking"""
2022-06-26,chef,1.34,"""cooking"""
2022-06-26,baking,1.26,"""cooking"""
2022-06-27,evaluation,9.09,"""education"""
2022-06-27,rocket,1.81,"""sport"""
2022-06-27,esports,7.33,"""sport"""
2022-06-27,performance,1.16,"""sport"""
2022-06-27,transportation,9.39,"""travel"""
2022-06-28,extraterrestrial,8.23,"""space"""
2022-06-28,scores,6.63,"""sport"""
2022-06-29,training,1.55,"""education"""
2022-06-29,orbit,6.38,"""space"""
2022-06-29,rover,3.22,"""space"""
2022-06-29,dinner,7.76,"""cooking"""
2022-06-30,tutoring,4.26,"""sport"""
2022-06-30,satellite,1.95,"""sport"""
2022-06-30,journey,5.46,"""travel"""
2022-06-30,destination wedding,4.47,"""fashion"""
2022-07-01,martian,9.85,"""cooking"""
2022-07-01,tennis,1.63,"""sport"""
2022-07-01,dinner,6.03,"""cooking"""
2022-07-01,cuisine,4.92,"""cooking"""
2022-07-02,mentorship,5.07,"""education"""
2022-07-02,vacation,8.18,"""travel"""
2022-07-02,flavor,8.05,"""cooking"""
2022-07-02,restaurant,8.81,"""cooking"""
2022-07-03,rugby,8.77,"""sport"""
2022-07-03,eco-tourism,6.13,"""travel"""
2022-07-03,city tour,6.64,"""travel"""
2022-07-04,interstellar,9.76,"""space"""
2022-07-04,sponsorship,1.67,"""game"""
2022-07-04,skiing,1.66,"""sport"""
2022-07-04,getaway,8.63,"""travel"""
2022-07-05,professor,4.25,"""education"""
2022-07-05,attendance,5.54,"""education"""
2022-07-05,astronomy,9.75,"""space"""
2022-07-05,chef,7.17,"""cooking"""
2022-07-05,restaurant,3.17,"""cooking"""
2022-07-06,knowledge,7.93,"""education"""
2022-07-06,warmup,5.78,"""game"""
2022-07-06,wildlife,7.64,"""cooking"""
2022-07-06,photography,6.59,"""fashion"""
2022-07-07,professor,2.05,"""education"""
2022-07-07,gravity,4.17,"""sport"""
2022-07-07,stir fry,3.98,"""cooking"""
2022-07-07,garnish,9.18,"""fashion"""
2022-07-08,assessment tool,5.21,"""education"""
2022-07-08,solar system,6.18,"""space"""
2022-07-08,space exploration,2.42,"""space"""
2022-07-08,endurance,3.3,"""cooking"""
2022-07-08,picturesque,6.64,"""fashion"""
2022-07-09,classroom,5.36,"""education"""
2022-07-09,science fair,0.65,"""education"""
2022-07-09,travel agent,1.86,"""travel"""
2022-07-09,bistro,5.07,"""cooking"""
2022-07-10,e-learning,0.84,"""education"""
2022-07-10,meteor,4.94,"""space"""
2022-07-10,mission,5.47,"""game"""
2022-07-10,adventure travel,6.27,"""travel"""
2022-07-11,classmate,8.8,"""game"""
2022-07-11,planetary science,4.04,"""space"""
2022-07-11,journey,9.93,"""travel"""
2022-07-11,city tour,0.57,"""travel"""
2022-07-12,teaching,5.54,"""education"""
2022-07-12,spacecraft,2.35,"""space"""
2022-07-12,rugby,3.37,"""sport"""
2022-07-12,coach,8.87,"""sport"""
2022-07-12,relaxation,5.79,"""game"""
2022-07-13,literacy,1.28,"""education"""
2022-07-13,star,4.79,"""sport"""
2022-07-13,alien,1.94,"""space"""
2022-07-13,fitness,7.63,"""sport"""
2022-07-13,beach,2.9,"""sport"""
2022-07-13,wildlife,6.68,"""cooking"""
2022-07-13,international,2.34,"""travel"""
2022-07-14,stargazing,0.43,"""space"""
2022-07-14,aerospace,5.11,"""space"""
2022-07-14,photography,2.85,"""fashion"""
2022-07-14,backpacking,7.42,"""travel"""
2022-07-14,meal prep,7.71,"""cooking"""
2022-07-14,brunch,3.35,"""cooking"""
2022-07-15,passport,3.55,"""travel"""
2022-07-15,backpacking,9.19,"""travel"""
2022-07-15,meal,5.05,"""cooking"""
2022-07-16,interstellar,1.71,"""space"""
2022-07-16,nebula,3.14,"""space"""
2022-07-16,injury,5.4,"""sport"""
2022-07-16,hockey,8.64,"""sport"""
2022-07-16,destination,7.83,"""travel"""
2022-07-16,local,7.95,"""travel"""
2022-07-16,cookware,1.36,"""cooking"""
2022-07-17,study habits,3.0,"""education"""
2022-07-17,observatory,6.99,"""game"""
2022-07-17,strategy,6.52,"""game"""
2022-07-17,travel community,2.29,"""travel"""
2022-07-17,dining,2.55,"""cooking"""
2022-07-17,cuisine,8.44,"""cooking"""
2022-07-18,seminar,7.21,"""education"""
2022-07-18,workshop,4.0,"""education"""
2022-07-18,astrophysics,9.78,"""space"""
2022-07-18,satellite,7.97,"""sport"""
2022-07-18,technique,3.93,"""game"""
2022-07-18,international,2.36,"""travel"""
2022-07-19,scholarship,2.94,"""education"""
2022-07-19,aerospace,1.79,"""space"""
2022-07-19,satellite,5.88,"""sport"""
2022-07-19,coach,6.32,"""sport"""
2022-07-19,itinerary,0.55,"""travel"""
2022-07-19,wildlife,4.86,"""cooking"""
2022-07-20,teaching,0.29,"""education"""
2022-07-20,galaxy,9.91,"""game"""
2022-07-20,astronomy,6.27,"""space"""
2022-07-21,space exploration,1.31,"""space"""
2022-07-21,tournament,4.93,"""sport"""
2022-07-21,esports,2.37,"""sport"""
2022-07-22,launch,6.11,"""game"""
2022-07-22,recovery,5.28,"""sport"""
2022-07-22,sports gear,8.47,"""sport"""
2022-07-22,flight,7.31,"""sport"""
2022-07-22,lunch,1.41,"""cooking"""
2022-07-22,dinner,8.66,"""cooking"""
2022-07-23,teaching,4.68,"""education"""
2022-07-23,homeschooling,6.3,"""education"""
2022-07-23,aerospace,0.33,"""space"""
2022-07-23,boxing,7.91,"""sport"""
2022-07-23,menu,5.22,"""game"""
2022-07-23,breakfast,7.57,"""cooking"""
2022-07-24,learning,7.58,"""education"""
2022-07-24,assessment tool,6.41,"""education"""
2022-07-24,gravitation,2.89,"""sport"""
2022-07-24,vacation,4.19,"""travel"""
2022-07-24,hiking,8.02,"""sport"""
2022-07-25,solar system,2.1,"""space"""
2022-07-25,fanbase,9.19,"""game"""
2022-07-25,adventure,2.93,"""sport"""
2022-07-26,student,3.94,"""education"""
2022-07-26,graduation,5.58,"""education"""
2022-07-26,vacation,2.16,"""travel"""
2022-07-26,baking,4.78,"""cooking"""
2022-07-27,classroom,4.93,"""education"""
2022-07-27,syllabus,1.93,"""game"""
2022-07-27,tour,5.49,"""travel"""
2022-07-28,transportation,1.57,"""travel"""
2022-07-28,lunch,7.23,"""cooking"""
2022-07-28,cuisine,8.59,"""cooking"""
2022-07-29,planet,7.12,"""sport"""
2022-07-29,records,4.37,"""game"""
2022-07-29,cricket,9.8,"""game"""
2022-07-29,heritage,3.7,"""cooking"""
2022-07-29,accommodation,9.25,"""cooking"""
2022-07-29,slow cooker,4.43,"""cooking"""
2022-07-30,evaluation,7.08,"""education"""
2022-07-30,interstellar,8.28,"""space"""
2022-07-30,space shuttle,6.3,"""space"""
2022-07-30,transportation,3.75,"""travel"""
2022-07-30,destination wedding,8.11,"""fashion"""
2022-07-30,baking,5.34,"""cooking"""
2022-07-30,recipe,9.45,"""cooking"""
2022-07-31,certification,8.87,"""cooking"""
2022-07-31,lectures,1.14,"""education"""
2022-07-31,probe,2.66,"""game"""
2022-07-31,gravitation,0.21,"""sport"""
2022-07-31,scores,5.2,"""sport"""
2022-07-31,vegetarian,3.77,"""cooking"""
2022-07-31,flavor,1.61,"""cooking"""
2022-08-01,literacy,9.59,"""education"""
2022-08-01,universe,2.18,"""game"""
2022-08-01,cruise,5.59,"""travel"""
2022-08-02,specialization,6.59,"""education"""
2022-08-02,interstellar,4.66,"""space"""
2022-08-02,marathon,5.91,"""sport"""
2022-08-02,records,1.7,"""game"""
2022-08-02,sightseeing,5.44,"""travel"""
2022-08-02,culture,2.07,"""culture"""
2022-08-02,meal prep,1.34,"""cooking"""
2022-08-02,ingredient,4.6,"""cooking"""
2022-08-03,heritage,7.18,"""cooking"""
2022-08-04,skillset,8.78,"""game"""
2022-08-04,critical thinking,0.64,"""education"""
2022-08-04,marathon,1.54,"""sport"""
2022-08-04,tournament,1.9,"""sport"""
2022-08-04,tour,5.98,"""travel"""
2022-08-04,experience,3.9,"""travel"""
2022-08-04,kitchen,0.18,"""cooking"""
2022-08-05,teaching,7.5,"""education"""
2022-08-05,pedagogy,5.73,"""education"""
2022-08-05,gravity,3.94,"""sport"""
2022-08-05,highlights,0.32,"""game"""
2022-08-05,rugby,0.22,"""sport"""
2022-08-05,culture,5.23,"""culture"""
2022-08-05,stir fry,1.43,"""cooking"""
2022-08-06,solar system,6.72,"""space"""
2022-08-06,astronaut,0.68,"""space"""
2022-08-06,match,2.61,"""sport"""
2022-08-06,adventure,2.83,"""sport"""
2022-08-06,adventure,8.8,"""sport"""
2022-08-08,classroom,1.17,"""education"""
2022-08-08,fitness,9.6,"""sport"""
2022-08-08,rugby,4.46,"""sport"""
2022-08-08,journey,8.16,"""travel"""
2022-08-08,recipe,2.73,"""cooking"""
2022-08-08,cookware,1.55,"""cooking"""
2022-08-09,planetary science,0.59,"""space"""
2022-08-09,drills,0.32,"""sport"""
2022-08-09,beach,9.07,"""sport"""
2022-08-09,vacation,3.69,"""travel"""
2022-08-09,tasting,1.19,"""cooking"""
2022-08-10,education policy,7.59,"""education"""
2022-08-10,training,1.45,"""education"""
2022-08-10,rocket,9.68,"""sport"""
2022-08-10,celestial,2.89,"""cooking"""
2022-08-10,team,7.05,"""sport"""
2022-08-10,rivalry,5.55,"""sport"""
2022-08-10,dinner,7.68,"""cooking"""
2022-08-10,cuisine,8.32,"""cooking"""
2022-08-11,student,7.27,"""education"""
2022-08-11,interstellar,5.85,"""space"""
2022-08-11,orbiting,1.61,"""space"""
2022-08-11,rivalry,3.55,"""sport"""
2022-08-11,technique,8.17,"""game"""
2022-08-11,city tour,5.47,"""travel"""
2022-08-11,getaway,4.1,"""travel"""
2022-08-12,pedagogy,8.05,"""education"""
2022-08-12,galaxy,7.79,"""game"""
2022-08-12,pasta,8.9,"""cooking"""
2022-08-13,classmate,4.32,"""game"""
2022-08-13,graduation,2.69,"""education"""
2022-08-13,black hole,4.01,"""game"""
2022-08-13,wrestling,3.57,"""sport"""
2022-08-13,sponsorship,7.67,"""game"""
2022-08-14,specialization,6.13,"""education"""
2022-08-14,orbiting,3.66,"""space"""
2022-08-14,sportsmanship,9.95,"""sport"""
2022-08-14,presentation,7.7,"""education"""
2022-08-14,brunch,4.62,"""cooking"""
2022-08-15,online learning,9.95,"""education"""
2022-08-15,skillset,3.89,"""game"""
2022-08-15,wormhole,7.23,"""game"""
2022-08-15,fanbase,3.27,"""game"""
2022-08-15,drills,8.36,"""sport"""
2022-08-15,destination wedding,8.61,"""fashion"""
2022-08-15,chef,3.93,"""cooking"""
2022-08-15,seasonal,4.17,"""fashion"""
2022-08-16,curriculum,2.38,"""education"""
2022-08-16,textbook,5.85,"""education"""
2022-08-16,guidebook,7.84,"""travel"""
2022-08-16,landmark,3.21,"""travel"""
2022-08-17,online learning,8.3,"""education"""
2022-08-17,college,3.45,"""education"""
2022-08-17,baseball,1.77,"""sport"""
2022-08-17,passport,9.98,"""travel"""
2022-08-17,meal prep,3.34,"""cooking"""
2022-08-18,university,5.35,"""education"""
2022-08-18,homeschooling,2.21,"""education"""
2022-08-18,satellite,9.46,"""sport"""
2022-08-18,healthy,3.01,"""cooking"""
2022-08-18,vegan,2.13,"""cooking"""
2022-08-19,space exploration,6.27,"""space"""
2022-08-19,orbiting,1.77,"""space"""
2022-08-19,vacation,4.75,"""travel"""
2022-08-19,salad,6.97,"""cooking"""
2022-08-20,resort,9.77,"""travel"""
2022-08-20,cruise,5.05,"""travel"""
2022-08-20,bakery,9.07,"""cooking"""
2022-08-20,lunch,1.72,"""cooking"""
2022-08-21,achievement,9.69,"""sport"""
2022-08-21,college,3.81,"""education"""
2022-08-21,spacecraft,6.66,"""space"""
2022-08-21,space station,6.28,"""space"""
2022-08-21,heritage,9.83,"""cooking"""
2022-08-21,nature,9.3,"""sport"""
2022-08-21,seafood,4.72,"""cooking"""
2022-08-21,seasonal,2.02,"""fashion"""
2022-08-22,curriculum,6.66,"""education"""
2022-08-22,skateboarding,5.85,"""sport"""
2022-08-22,gymnastics,9.88,"""sport"""
2022-08-22,culinary,3.14,"""cooking"""
2022-08-22,city,8.65,"""sport"""
2022-08-22,healthy,4.61,"""cooking"""
2022-08-22,fusion,1.73,"""game"""
2022-08-23,study habits,3.61,"""education"""
2022-08-23,syllabus,4.1,"""game"""
2022-08-23,aerospace,7.86,"""space"""
2022-08-23,itinerary,9.4,"""travel"""
2022-08-23,beach,1.16,"""sport"""
2022-08-23,technique,1.39,"""game"""
2022-08-24,schooling,9.75,"""education"""
2022-08-24,solar,9.04,"""cooking"""
2022-08-24,dark matter,6.59,"""cooking"""
2022-08-24,wanderlust,2.22,"""fashion"""
2022-08-24,recipe,1.09,"""cooking"""
2022-08-24,meal,2.63,"""cooking"""
2022-08-25,university,3.33,"""education"""
2022-08-25,orbiting,0.35,"""space"""
2022-08-25,telescope,3.94,"""space"""
2022-08-25,records,0.46,"""game"""
2022-08-25,journey,5.84,"""travel"""
2022-08-25,sightseeing,7.99,"""travel"""
2022-08-26,dark matter,1.42,"""cooking"""
2022-08-26,universe,9.22,"""game"""
2022-08-26,meditation,1.17,"""cooking"""
2022-08-26,sportsmanship,0.11,"""sport"""
2022-08-26,accommodation,8.65,"""cooking"""
2022-08-26,historical,5.43,"""game"""
2022-08-26,dining,1.79,"""cooking"""
2022-08-27,seminar,4.54,"""education"""
2022-08-27,adventure,1.56,"""sport"""
2022-08-27,barbecue,1.37,"""cooking"""
2022-08-28,evaluation,2.64,"""education"""
2022-08-28,classroom,4.07,"""education"""
2022-08-29,rover,3.9,"""space"""
2022-08-29,culture,4.32,"""culture"""
2022-08-30,study habits,6.65,"""education"""
2022-08-30,astrophysics,4.3,"""space"""
2022-08-30,warmup,0.94,"""game"""
2022-08-30,backpacking,9.66,"""travel"""
2022-08-30,sightseeing,2.52,"""travel"""
2022-08-30,dessert,4.0,"""cooking"""
2022-08-31,observatory,7.38,"""game"""
2022-08-31,space shuttle,4.31,"""space"""
2022-08-31,fitness,9.39,"""sport"""
2022-08-31,landmark,3.99,"""travel"""
2022-09-01,athlete,3.8,"""sport"""
2022-09-01,injury,3.98,"""sport"""
2022-09-01,city,9.39,"""sport"""
2022-09-01,backpacking,9.75,"""travel"""
2022-09-01,fusion,8.31,"""game"""
2022-09-01,brunch,7.42,"""cooking"""
2022-09-02,performance,9.85,"""sport"""
2022-09-02,technique,3.6,"""game"""
2022-09-02,sauce,2.48,"""cooking"""
2022-09-03,teaching,2.22,"""education"""
2022-09-03,agility,1.8,"""sport"""
2022-09-03,strategy,0.47,"""game"""
2022-09-03,picturesque,8.77,"""fashion"""
2022-09-03,culinary,1.12,"""cooking"""
2022-09-03,bistro,0.29,"""cooking"""
2022-09-04,rugby,7.72,"""sport"""
2022-09-04,records,7.74,"""game"""
2022-09-04,cuisine,3.1,"""cooking"""
2022-09-04,healthy,6.23,"""cooking"""
2022-09-05,star,9.56,"""sport"""
2022-09-05,wrestling,0.28,"""sport"""
2022-09-05,picturesque,0.58,"""fashion"""
2022-09-05,cookware,7.67,"""cooking"""
2022-09-06,assessment,6.88,"""education"""
2022-09-06,achievement,4.48,"""sport"""
2022-09-06,planetary science,5.52,"""space"""
2022-09-06,highlights,0.63,"""game"""
2022-09-06,travel blog,4.43,"""travel"""
2022-09-06,journey,5.81,"""travel"""
2022-09-06,tasting,9.81,"""cooking"""
2022-09-06,preparation,7.05,"""cooking"""
2022-09-07,fitness,4.91,"""sport"""
2022-09-07,athletics,3.1,"""sport"""
2022-09-07,relaxation,2.44,"""game"""
2022-09-07,gluten-free,2.73,"""cooking"""
2022-09-08,literature,7.36,"""cooking"""
2022-09-08,tutoring,3.81,"""sport"""
2022-09-08,telescope,3.11,"""space"""
2022-09-08,solar,8.07,"""cooking"""
2022-09-09,literature,4.19,"""cooking"""
2022-09-09,dark matter,3.44,"""cooking"""
2022-09-09,rover,4.15,"""space"""
2022-09-09,fanbase,7.14,"""game"""
2022-09-09,sponsorship,9.67,"""game"""
2022-09-10,skillset,4.13,"""game"""
2022-09-10,coursework,1.8,"""education"""
2022-09-10,scores,3.91,"""sport"""
2022-09-10,vegetarian,1.96,"""cooking"""
2022-09-10,slow cooker,1.97,"""cooking"""
2022-09-11,wormhole,4.77,"""game"""
2022-09-11,space exploration,9.46,"""space"""
2022-09-11,backpacking,5.37,"""travel"""
2022-09-11,vegan,5.46,"""cooking"""
2022-09-12,basketball,7.01,"""sport"""
2022-09-13,mentorship,7.7,"""education"""
2022-09-13,teaching,8.99,"""education"""
2022-09-13,stargazing,0.21,"""space"""
2022-09-13,planetary science,8.96,"""space"""
2022-09-13,wanderlust,9.06,"""fashion"""
2022-09-13,festival,2.6,"""fashion"""
2022-09-14,study habits,9.72,"""education"""
2022-09-14,star,0.54,"""sport"""
2022-09-14,extraterrestrial,5.13,"""space"""
2022-09-14,meditation,9.3,"""cooking"""
2022-09-14,esports,0.89,"""sport"""
2022-09-14,transport,7.38,"""sport"""
2022-09-14,city tour,8.83,"""travel"""
2022-09-14,kitchen,8.06,"""cooking"""
2022-09-15,science fair,7.22,"""education"""
2022-09-15,swimming,4.65,"""sport"""
2022-09-15,eco-tourism,5.28,"""travel"""
2022-09-15,seafood,8.05,"""cooking"""
2022-09-15,catering,4.1,"""fashion"""
2022-09-16,nebula,5.38,"""space"""
2022-09-16,lunar,6.7,"""game"""
2022-09-16,vacation,5.91,"""travel"""
2022-09-16,preparation,0.49,"""cooking"""
2022-09-16,vegetarian,6.0,"""cooking"""
2022-09-17,meteor,8.89,"""space"""
2022-09-17,dark matter,8.18,"""cooking"""
2022-09-17,sustainable,0.32,"""cooking"""
2022-09-17,international,5.37,"""travel"""
2022-09-17,bakery,1.72,"""cooking"""
2022-09-18,teacher,0.1,"""education"""
2022-09-18,budget,6.16,"""fashion"""
2022-09-18,adventure,9.04,"""sport"""
2022-09-19,interstellar,5.02,"""space"""
2022-09-19,comet,1.25,"""sport"""
2022-09-19,cruise,4.71,"""travel"""
2022-09-19,healthy,9.53,"""cooking"""
2022-09-19,steak,4.41,"""cooking"""
2022-09-20,classmate,1.59,"""game"""
2022-09-20,cricket,6.47,"""game"""
2022-09-20,transportation,7.78,"""travel"""
2022-09-20,travel agent,7.19,"""travel"""
2022-09-20,tasting,6.99,"""cooking"""
2022-09-20,seafood,8.02,"""cooking"""
2022-09-21,exams,6.17,"""education"""
2022-09-21,athletics,5.91,"""sport"""
2022-09-21,heritage,0.39,"""cooking"""
2022-09-21,steak,4.6,"""cooking"""
2022-09-21,gluten-free,2.4,"""cooking"""
2022-09-22,certification,1.36,"""cooking"""
2022-09-22,black hole,1.98,"""game"""
2022-09-22,league,5.33,"""sport"""
2022-09-22,agility,7.96,"""sport"""
2022-09-22,wanderlust,7.65,"""fashion"""
2022-09-22,healthy,3.0,"""cooking"""
2022-09-23,astrophysics,8.04,"""space"""
2022-09-23,sportsmanship,4.65,"""sport"""
2022-09-23,swimming,4.59,"""sport"""
2022-09-23,dining,2.44,"""cooking"""
2022-09-24,critical thinking,6.54,"""education"""
2022-09-24,ionosphere,7.54,"""space"""
2022-09-24,space exploration,5.2,"""space"""
2022-09-24,technique,1.09,"""game"""
2022-09-24,equipment,0.63,"""game"""
2022-09-25,ionosphere,2.18,"""space"""
2022-09-26,space exploration,2.84,"""space"""
2022-09-26,astrophysics,1.86,"""space"""
2022-09-26,tournament,9.72,"""sport"""
2022-09-26,flight,7.87,"""sport"""
2022-09-26,cruise,0.59,"""travel"""
2022-09-26,cooking,8.59,"""cooking"""
2022-09-26,catering,6.82,"""fashion"""
2022-09-27,astronomy,0.38,"""space"""
2022-09-27,exoplanet,4.24,"""space"""
2022-09-27,training,1.56,"""education"""
2022-09-27,strategy,3.31,"""game"""
2022-09-27,travel blog,3.65,"""travel"""
